propertyCode,thumbnail,externalReference,numPhotos,floor,price,priceInfo,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,hasVideo,status,newDevelopment,hasLift,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,topPlus,description,parkingSpace,highlight,newDevelopmentFinished
33344685,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/b6/14/a0/241154444.jpg,120531405-198,29,,650000.0,{'price': {'amount': 650000.0}},flat,sale,58.0,2,2,rua de Santo Amaro,Lisboa,Campo de Ourique,Largo do Rato - Estrela,pt,,38.7155841,-9.1572676,False,https://www.idealista.pt/imovel/33344685/,False,good,False,,11207.0,{'typology': 'flat'},"{'subtitle': 'Campo de Ourique, Lisboa', 'title': 'Piso en rua de Santo Amaro'}",False,False,False,False,False,False,,,,
33344702,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/a4/69/6e/241154102.jpg,126501050-11,27,,1390000.0,{'price': {'amount': 1390000.0}},flat,sale,382.0,4,4,Restelo,Lisboa,Belém,Restelo,pt,,38.7115958,-9.209067,False,https://www.idealista.pt/imovel/33344702/,False,good,False,,3639.0,{'typology': 'flat'},"{'subtitle': 'Belém, Lisboa', 'title': 'Piso'}",True,False,False,False,False,False,,,,
33344701,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/c0/a5/c7/241154072.jpg,126501050-10,16,,250000.0,"{'price': {'amount': 250000.0, 'priceDropInfo': {'formerPrice': 275000.0, 'priceDropValue': 25000, 'priceDropPercentage': 9}}}",flat,sale,66.0,2,1,Alfama - Sé,Lisboa,Santa Maria Maior,Alfama - Sé,pt,,38.7091531,-9.128573,False,https://www.idealista.pt/imovel/33344701/,False,good,False,,3788.0,{'typology': 'flat'},"{'subtitle': 'Santa Maria Maior, Lisboa', 'title': 'Piso'}",False,False,False,False,False,False,"Excelente apartamento de 2 habitaciones, totalmente rehabilitado en 2019 por un arquitecto, situado en el corazón de Alfama. **Con una ocupación constante del 100% gestionada por una empresa independiente, lo que proporciona una rentabilidad de un rendimiento del 6% anual** Mantiene los detalles originales de la construcción combinados con un diseño contemporáneo. Materiales nobles, suelo de madera maciza, techos de madera originales, cocina totalmente equipada, dormitorios con armarios empotrados, puerta de entrada original rehabilitada, baño y zona de lavadero. Totalmente amueblado con algunas piezas exclusivas y equipado con calidad, confort y mucha luz. Edificio típico con solo cuatro fracciones y situado en una calle con fácil accesibilidad. Ideal para vivienda propia, alojamiento local o alquiler de larga duración debido a su excelente ubicación, junto al Museo del Fado, a 600 metros del metro de Santa Apolonia y del metro de Terreiro do Paço y a pocos minutos a pie de la Baixa Pombalina y del Mirador de Santa Lucía. INVIERTA HOY Y RENTABILICE MAÑANA.",,,
33344697,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/cd/41/e1/241153986.jpg,126501050-9,45,,990000.0,{'price': {'amount': 990000.0}},flat,sale,69.0,1,2,Rato - Amoreiras,Lisboa,Santo António,Rato - Amoreiras,pt,,38.721645,-9.1501913,False,https://www.idealista.pt/imovel/33344697/,False,good,False,,14348.0,{'typology': 'flat'},"{'subtitle': 'Santo António, Lisboa', 'title': 'Piso'}",True,False,False,False,False,False,,,,
33344672,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/7a/3f/99/241153247.jpg,123561156-39,33,,350000.0,{'price': {'amount': 350000.0}},flat,sale,104.0,3,2,rua de Manjacaze s/n,Lisboa,Olivais,,pt,,38.7575987,-9.1067662,True,https://www.idealista.pt/imovel/33344672/,False,good,False,,3365.0,{'typology': 'flat'},"{'subtitle': 'Olivais, Lisboa', 'title': 'Piso en rua de Manjacaze s/n'}",False,False,False,False,False,False,,,,
33344671,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/f7/b7/14/241153190.jpg,123561156-38,29,,320000.0,{'price': {'amount': 320000.0}},flat,sale,86.0,3,2,rua de Manjacaze s/n,Lisboa,Olivais,,pt,,38.7575987,-9.1067662,True,https://www.idealista.pt/imovel/33344671/,False,good,False,,3721.0,{'typology': 'flat'},"{'subtitle': 'Olivais, Lisboa', 'title': 'Piso en rua de Manjacaze s/n'}",False,False,False,False,False,False,,,,
33344607,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/5a/8c/4a/241152927.jpg,120511460-24,16,4,498000.0,{'price': {'amount': 498000.0}},flat,sale,136.0,3,2,avenida Columbano Bordalo Pinheiro,Lisboa,São Domingos de Benfica,Sete Rios,pt,,38.7363993,-9.1621796,False,https://www.idealista.pt/imovel/33344607/,False,good,False,True,3662.0,{'typology': 'flat'},"{'subtitle': 'São Domingos de Benfica, Lisboa', 'title': 'Piso en avenida Columbano Bordalo Pinheiro'}",False,False,False,False,False,False,"Apartamento de 3 habitaciones, originalmente de 4 habitaciones, con balcones, dos trasteros, muy bien ubicado en Campolide. Esta propiedad de tipología de 3 habitaciones, originalmente de 4 habitaciones, dispone de buenas áreas en general, dos frentes, excelente exposición solar, zonas sociales y privadas bien distribuidas y bastante espacio para guardar cosas. Posee dos buenos balcones en marquesina para ocio, dos trasteros y vista que permite privacidad. Destacar también la excelente ubicación, en la Avenida Columbano Bordalo Pinheiro, cerca de todo el comercio, servicios y transportes, metro y tren (estaciones de Sete Rios y Plaza de España). En cuanto a las divisiones, en la zona social, dispone de una amplia sala con balcón, una amplia cocina, con buen espacio de trabajo y almacenaje, una despensa para almacenaje y un recibidor. En la zona privada, con acceso a través de un pasillo, tres amplios dormitorios, uno de ellos con armario empotrado y otro con balcón, y, finalmente, dos baños completos. Inserto en un barrio principalmente residencial y de servicios, este apartamento se encuentra cerca de todo tipo de comercios y servicios, así como de transportes, colegios y zonas verdes. Con una ubicación geográfica especial, beneficiándose de buenos accesos, fáciles y rápidos, cerca de las principales vías hacia el centro y hacia toda la ciudad de Lisboa y el resto del área metropolitana (A5, Eje Norte Sur, Avenida de las Fuerzas Armadas, Avenida General Correira Barreto, Avenida Calouste Gulbenkian y Avenida de Berna). Ubicación excepcional para invertir o vivir. *NOTA: Fotografías no actualizadas del inmueble. *.",,,
33133905,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/25/92/fc/232954549.jpg,PM6532,4,5,349000.0,{'price': {'amount': 349000.0}},flat,sale,75.0,2,1,Centro,Lisboa,Penha de França,Centro,pt,,38.7304366,-9.1289176,False,https://www.idealista.pt/imovel/33133905/,True,good,False,True,4653.0,{'typology': 'flat'},"{'subtitle': 'Penha de França, Lisboa', 'title': 'Piso'}",True,False,False,False,False,False,,,,
33276655,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/8d/2e/9d/242534933.jpg,1342SA,17,,349900.0,"{'price': {'amount': 349900.0, 'priceDropInfo': {'formerPrice': 369900.0, 'priceDropValue': 20000, 'priceDropPercentage': 5}}}",flat,sale,66.0,2,1,Laranjeiras,Lisboa,São Domingos de Benfica,Laranjeiras,pt,,38.7425824,-9.1723149,False,https://www.idealista.pt/imovel/33276655/,False,good,False,False,5302.0,{'typology': 'flat'},"{'subtitle': 'São Domingos de Benfica, Lisboa', 'title': 'Piso'}",False,False,False,False,False,False,,,,
32872979,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/e4/5b/25/223252852.jpg,,55,4,900000.0,{'price': {'amount': 900000.0}},flat,sale,237.0,9,3,"rua António Saúde, 4",Lisboa,São Domingos de Benfica,Estrada de Benfica,pt,,38.7466159,-9.187922,True,https://www.idealista.pt/imovel/32872979/,False,good,False,True,3797.0,{'typology': 'flat'},"{'subtitle': 'São Domingos de Benfica, Lisboa', 'title': 'Piso en rua António Saúde, 4'}",False,False,False,False,False,False,"Este excelente piso independiente, situado en la cuarta planta, lado sur, del 455 de Benfica Road, es una auténtica joya. Con una distribución espaciosa y un diseño que armoniza la elegancia clásica portuguesa con características modernas, esta propiedad es ideal para aquellos que buscan comodidad y confort en su hogar. Con un total de 9 dormitorios y 3 baños, este piso ofrece un espacio amplio y versátil, perfecto para satisfacer las necesidades de una familia numerosa u ofrecer opciones para diferentes usos, como una oficina en casa o una zona de ocio. El mobiliario previsto complementa el espacio de forma funcional y estéticamente agradable, proporcionando soluciones de almacenamiento inteligentes y optimizadas para un estilo de vida moderno. La superficie bruta dependiente de 90 m2 y la superficie bruta privada de 237 m2 le garantizan un amplio espacio para vivir, relajarse y entretenerse. Además, las generosas ventanas proporcionan una excelente luz natural, creando un ambiente aireado y acogedor en toda la propiedad. En resumen, este piso es una oportunidad única para disfrutar de lo mejor que la vida puede ofrecer en un entorno que combina el encanto tradicional portugués con las comodidades contemporáneas.  No pierda la oportunidad de hacer de este lugar su nuevo hogar.  ¡Venga a visitarlo! Y experimente el confort y la elegancia que le ofrece.",,,
33344480,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/82/e1/82/241146558.jpg,PF32706,56,6,575000.0,{'price': {'amount': 575000.0}},flat,sale,120.0,4,2,Alto do Lumiar - Quinta das Conchas - Quinta do Lambert,Lisboa,Lumiar,Alto do Lumiar - Quinta das Conchas - Quinta do Lambert,pt,,38.7621524,-9.1524948,False,https://www.idealista.pt/imovel/33344480/,True,good,False,True,4792.0,{'typology': 'flat'},"{'subtitle': 'Lumiar, Lisboa', 'title': 'Piso'}",True,True,False,False,False,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
33344448,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/4c/9b/09/241146165.jpg,CB02-0081_E203,36,2,790000.0,{'price': {'amount': 790000.0}},flat,sale,111.0,2,2,"rua Aviador Plácido de Abreu, 1",Lisboa,Campolide,Centro,pt,,38.7253263,-9.1612118,True,https://www.idealista.pt/empreendimento/33344448/,True,newdevelopment,True,True,7117.0,{'typology': 'flat'},"{'subtitle': 'Campolide, Lisboa', 'title': 'Piso en rua Aviador Plácido de Abreu, 1'}",True,False,False,False,False,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,False
33344403,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/69/a5/47/241144424.jpg,PROP-030383,26,3,360000.0,{'price': {'amount': 360000.0}},flat,sale,74.0,1,1,São Vicente de Fora,Lisboa,São Vicente,São Vicente de Fora,pt,,38.717195,-9.1277843,False,https://www.idealista.pt/imovel/33344403/,True,good,False,True,4865.0,{'typology': 'flat'},"{'subtitle': 'São Vicente, Lisboa', 'title': 'Piso'}",True,False,True,False,False,False,"Apartamento de 1 dormitorio y 1 baño lleno de luz y encanto, renovado con vistas a la ciudad y al río Tajo, en la Graça, una de las zonas más nobles de la ciudad de Lisboa, cerca del Largo da Graça, Miradouro da Graça, del Monasterio de São Vicente de Fora y del Mercado de Santa Clara. Este apartamento de 74 m2, ubicado en un edificio con ascensor y con dos fracciones por piso, incluye una sala de estar conectada a una oficina o comedor, una cocina equipada con un pequeño balcón, un dormitorio con un pequeño vestidor/trastero y un baño con ducha y toallero eléctrico. La disposición de esta propiedad, junto con su ubicación, ofrece exposición solar naciente/poniente y vistas a la Iglesia de São Vicente de Fora y al río Tajo. Características: - Propiedad renovada en edificio con encanto - Orientación solar Naciente/Poniente - Cocina equipada con frigorífico, horno, vitrocerámica, campana extractora, lavadora y microondas - 1 pequeño balcón en la cocina - Ventanas con doble acristalamiento y carpintería de PVC - Ventanas con contraventanas de madera - Suelo de tarima flotante de pino - Apartamento con techos altos - Edificio con ascensor.",,{'groupDescription': 'Top'},
33344401,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/a3/6f/f7/241144258.jpg,VO-08641,27,3,190000.0,{'price': {'amount': 190000.0}},flat,sale,56.35,1,1,Graça,Lisboa,São Vicente,Graça,pt,,38.7180807,-9.1273846,False,https://www.idealista.pt/imovel/33344401/,False,good,False,,3372.0,{'typology': 'flat'},"{'subtitle': 'São Vicente, Lisboa', 'title': 'Piso'}",False,False,False,False,False,False,,,,
33344396,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/40/e3/06/244829404.jpg,ACE031/2024,32,,299000.0,{'price': {'amount': 299000.0}},flat,sale,60.0,2,1,São Vicente de Fora,Lisboa,São Vicente,São Vicente de Fora,pt,,38.7149069,-9.1201499,False,https://www.idealista.pt/imovel/33344396/,False,good,False,False,4983.0,{'typology': 'flat'},"{'subtitle': 'São Vicente, Lisboa', 'title': 'Piso'}",False,False,False,False,False,False,,,,
33344373,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/9d/6b/50/241143604.jpg,A154362,20,bj,450000.0,{'price': {'amount': 450000.0}},flat,sale,85.0,2,1,rua Conde das Antas,Lisboa,Campolide,Centro,pt,,38.7289146,-9.1629192,False,https://www.idealista.pt/imovel/33344373/,True,good,False,False,5294.0,{'typology': 'flat'},"{'subtitle': 'Campolide, Lisboa', 'title': 'Piso en rua Conde das Antas'}",True,False,False,False,False,False,,,,
30876588,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/e6/dc/7e/135394813.jpg,1632,18,bj,197500.0,{'price': {'amount': 197500.0}},flat,sale,29.0,1,1,beco do Forno do Sol,Lisboa,São Vicente,Graça,pt,,38.7188873,-9.1271137,False,https://www.idealista.pt/imovel/30876588/,False,good,False,False,6810.0,{'typology': 'flat'},"{'subtitle': 'São Vicente, Lisboa', 'title': 'Piso en beco do Forno do Sol'}",False,False,False,False,False,False,"Extraordinario pequeño piso en Graça reformado en 2018, insertado en un edificio también completamente rehabilitado al mismo tiempo. El apartamento tiene balcón y está situado en Beco do Forno do Sol à Graça, a 100 metros de la muy típica ""Vila Berta"" y Largo da Graça.",,,
33344367,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/38/fc/b4/241142914.jpg,T1.RS,31,bj,380000.0,{'price': {'amount': 380000.0}},flat,sale,100.0,1,1,rua Aliança Operária,Lisboa,Alcântara,Alto de Alcântara,pt,,38.7054652,-9.1899077,False,https://www.idealista.pt/imovel/33344367/,False,good,False,True,3800.0,{'typology': 'flat'},"{'subtitle': 'Alcântara, Lisboa', 'title': 'Piso en rua Aliança Operária'}",True,False,False,False,False,False,"Alto Santo Amaro T1 reciente con jardín y acabados de muy buen gusto. - Precio 380.000€ - Superficie total 100m2 - Superficie interior: 55 m2 - Superficie exterior: 45 m2 - Cocina integrada, totalmente equipada; - Salón con salida al jardín. - Habitación con salida al jardín. - Aire acondicionado con regulación independiente; - Ventanas basculantes con doble acristalamiento; - Suelo de madera de pino; - Encimera de cocina Lioz; - Techos altos (pie derecho) - Toallero calefactable; - Sistema de alarma integrado; - Puerta blindada de alta seguridad; - Certificación Energética A/A+; - Orientación solar este-sur Reserve su visita hoy. Distancias: - Autobuses a 1 minuto a pie. - Gimnasio Súper Tonico 44 m - Boa Hora Fútbol Tenis 188 m - Hotel Pestana Palace 320 m - Establos del Palacio Pestana 358 m - Restaurante Valle Flor 309 m - Mercado de Ajuda a 7 minutos a pie. - Cordoaria Nacional a 15 minutos a pie. - Río Tajo a 17 minutos a pie. - Propiedad en régimen de compartir 50/50 con todas las agencias inmobiliarias con licencia vigente. Cuente con nuestro total compromiso: - Durante todo el proceso de compra y venta de su propiedad; - Buscando una propiedad adaptada a sus necesidades; - Seguimiento de las propuestas, velando siempre por sus mejores intereses; - Presentar las soluciones financieras más ventajosas; - Apoyar el proceso de financiación; - En el marcado y ejecución del Contrato de Promesa de Compraventa; - En la redacción y otorgamiento de la Escritura Pública de Compraventa.",,,
33344085,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/3b/65/fd/241590828.jpg,,25,bj,390000.0,{'price': {'amount': 390000.0}},flat,sale,50.0,1,1,estrada de Benfica,Lisboa,Benfica,Igreja de Benfica,pt,,38.7503468,-9.2049024,False,https://www.idealista.pt/imovel/33344085/,True,good,False,True,7800.0,{'typology': 'flat'},"{'subtitle': 'Benfica, Lisboa', 'title': 'Piso en estrada de Benfica'}",True,False,False,False,False,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
33344333,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/d1/ae/6c/241141962.jpg,ZMPT566060,61,7,980000.0,{'price': {'amount': 980000.0}},flat,sale,170.0,4,2,"rua Francisco Stromp, 5",Lisboa,Lumiar,Centro,pt,,38.7621758,-9.1570455,True,https://www.idealista.pt/imovel/33344333/,False,good,False,True,5765.0,{'typology': 'flat'},"{'subtitle': 'Lumiar, Lisboa', 'title': 'Piso en rua Francisco Stromp, 5'}",True,False,True,False,False,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",{'groupDescription': 'Destacado'},
33342539,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/c6/dd/f6/241071147.jpg,CC403LX,22,bj,349900.0,{'price': {'amount': 349900.0}},flat,sale,78.0,2,2,rua António Nobre,Lisboa,São Domingos de Benfica,Estrada de Benfica,pt,,38.7469759,-9.1773023,False,https://www.idealista.pt/imovel/33342539/,False,good,False,False,4486.0,{'typology': 'flat'},"{'subtitle': 'São Domingos de Benfica, Lisboa', 'title': 'Piso en rua António Nobre'}",True,False,False,False,False,False,,,,
33344232,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/44/5c/03/241132180.jpg,120531405-198,30,3,650000.0,{'price': {'amount': 650000.0}},duplex,sale,80.0,2,2,"rua de Santo Amaro, 30",Lisboa,Campo de Ourique,Largo do Rato - Estrela,pt,,38.7148758,-9.1553002,True,https://www.idealista.pt/imovel/33344232/,False,good,False,False,8125.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Campo de Ourique, Lisboa', 'title': 'Dúplex en rua de Santo Amaro, 30'}",False,False,False,False,False,False,"Este apartamento ático dúplex, ubicado en el Príncipe Real, una de las zonas con más encanto de Lisboa, tiene 75 m² y fue completamente remodelado hace dos años por una diseñadora italiana. El diseño interior refleja una estética mediterránea, con tonos claros y suaves que evocan una sensación de verano y ligereza. La iluminación es una característica distintiva de este apartamento, con varias ventanas y claraboyas que bañan el espacio en luz natural, resaltando la sensación de amplitud y apertura. La casa está situada en un edificio lleno de encanto, manteniendo la elegancia y la tradición arquitectónica de la región. Cada detalle ha sido cuidadosamente pensado para crear un ambiente acogedor y estéticamente agradable. Este espacio es ideal para quien desea sumergirse en la atmósfera lisboeta, sintiendo el ""olor"" de la ciudad, sus historias y su dinamismo, mientras disfruta de un ambiente tranquilo y refinado. Este ático representa una fusión perfecta entre lo moderno y lo histórico, ofreciendo una experiencia de vida única en el corazón de Lisboa.",,,
33288454,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/29/4e/3f/245266663.jpg,7005001-9720,25,3,485000.0,"{'price': {'amount': 485000.0, 'priceDropInfo': {'formerPrice': 559000.0, 'priceDropValue': 74000, 'priceDropPercentage': 13}}}",flat,sale,115.0,2,1,"rua da Guiné, 2",Lisboa,Arroios,Anjos,pt,,38.7264683,-9.1342099,True,https://www.idealista.pt/imovel/33288454/,True,good,False,False,4217.0,{'typology': 'flat'},"{'subtitle': 'Arroios, Lisboa', 'title': 'Piso en rua da Guiné, 2'}",False,False,False,False,False,False,,,,
33344131,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/f5/4e/61/241125528.jpg,A154382,21,2,580000.0,{'price': {'amount': 580000.0}},flat,sale,131.0,2,2,rua Almeida e Sousa,Lisboa,Campo de Ourique,Centro,pt,,38.7184622,-9.1685101,False,https://www.idealista.pt/imovel/33344131/,False,good,False,False,4427.0,{'typology': 'flat'},"{'subtitle': 'Campo de Ourique, Lisboa', 'title': 'Piso en rua Almeida e Sousa'}",True,False,False,False,False,False,"PARA COMPRAR* T2 | LISBOA | CAMPO DE OURIQUE + INFO -  131m2 Apartamento T2 Casa no amueblada Cocina equipada Sala 2 habitaciones 2 baños Armarios empotrados Vidrios dobles Suelo de madera REF: A154382 HL Espacioso apartamento T2 en edificio de losa, muy luminoso, situado en el corazón de Lisboa. Dispone de 2 habitaciones, 1 salón y 2 baños, suelo de madera, armarios empotrados, ventanas de doble acristalamiento y cocina totalmente equipada. Se encuentra en una calle céntrica del barrio de Campo de Ourique, con excelentes accesos a transporte público y autopista. Mucho comercio local, todo tipo de servicios y colegios.",,,
33344056,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/1a/54/e0/241124057.jpg,011240036,19,,395000.0,{'price': {'amount': 395000.0}},flat,sale,82.0,2,1,Bairro Calçada dos Mestres,Lisboa,Campolide,Bairro Calçada dos Mestres,pt,,38.7245771,-9.1701486,False,https://www.idealista.pt/imovel/33344056/,True,good,False,,4817.0,{'typology': 'flat'},"{'subtitle': 'Campolide, Lisboa', 'title': 'Piso'}",True,True,False,False,False,False,,,,
33344033,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/7c/5e/3c/241316058.jpg,ALC 1080,29,3,217500.0,{'price': {'amount': 217500.0}},flat,sale,82.0,3,1,Marvila,Lisboa,Marvila,,pt,,38.7488198,-9.111508,False,https://www.idealista.pt/imovel/33344033/,False,renew,False,True,2652.0,{'typology': 'flat'},"{'subtitle': 'Marvila, Lisboa', 'title': 'Piso'}",False,False,False,False,False,False,"Apartamento de 3 dormitorios en venta en Marvila, Lisboa La propiedad cuenta con un amplio y luminoso salón comedor. Cocina semi equipada. Tres dormitorios, uno de ellos con armario empotrado. Y un baño completo con ducha. Insertado en un edificio con ascensor. Situado en una zona tranquila, cerca de colegios, comercios, servicios y transporte, con excelentes accesos. A menos de 5 minutos de ISEL, a 750 metros de la estación de metro de Bela Vista y a 10 minutos del aeropuerto de Lisboa. ¡Gran oportunidad de inversión! ¡Contacta con Casa10!",,,
33343946,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/f1/d1/e5/241120137.jpg,483949,16,2,350000.0,{'price': {'amount': 350000.0}},flat,sale,61.0,2,1,rua Cláudio Nunes s/n Esq,Lisboa,Benfica,Arneiros,pt,,38.7539055,-9.2010994,True,https://www.idealista.pt/imovel/33343946/,False,good,False,,5738.0,{'typology': 'flat'},"{'subtitle': 'Benfica, Lisboa', 'title': 'Piso en rua Cláudio Nunes s/n Esq'}",False,False,False,False,False,False,,,,
33343994,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/3a/f8/dd/241120037.jpg,402221,63,2,515000.0,{'price': {'amount': 515000.0}},flat,sale,145.0,1,2,"quinta do Almargem, 5",Lisboa,Alcântara,Junqueira,pt,,38.7011459,-9.1921363,True,https://www.idealista.pt/imovel/33343994/,True,good,False,True,3552.0,{'typology': 'flat'},"{'subtitle': 'Alcântara, Lisboa', 'title': 'Piso en quinta do Almargem, 5'}",False,False,True,False,False,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
33343983,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/ac/dc/72/241119728.jpg,,16,1,305000.0,{'price': {'amount': 305000.0}},flat,sale,73.0,2,1,travessa do Calado s/n,Lisboa,Penha de França,Centro,pt,,38.7299675,-9.1295924,True,https://www.idealista.pt/imovel/33343983/,False,good,False,False,4178.0,{'typology': 'flat'},"{'subtitle': 'Penha de França, Lisboa', 'title': 'Piso en travessa do Calado s/n'}",False,False,False,False,False,False,,,,
33344011,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/43/13/8f/241119785.jpg,330240042,23,7,379000.0,{'price': {'amount': 379000.0}},flat,sale,60.0,2,1,travessa Giestal,Lisboa,Alcântara,Alto de Alcântara,pt,,38.7013308,-9.1921416,False,https://www.idealista.pt/imovel/33344011/,True,good,False,True,6317.0,{'typology': 'flat'},"{'subtitle': 'Alcântara, Lisboa', 'title': 'Piso en travessa Giestal'}",True,False,False,False,False,False,"Excelente apartamento de 2 dormitorios con vistas al río Tajo. Totalmente remodelado a nivel de fontanería y electricidad, ubicado en un séptimo piso de un edificio con dos ascensores. La propiedad cuenta con salón y cocina de generosas dimensiones en espacio abierto y semi-equipada. Dos amplios dormitorios con armarios empotrados y un baño completo. Situado en zona residencial y tranquila, rodeado de comercios locales, buenas salidas y transportes en la puerta. La propiedad tiene dos frentes, lo que la hace muy luminosa durante todo el día. Ajuda es una parroquia del municipio de Lisboa, situada entre la playa de Belém y la sierra de Monsanto. Muy céntrica en cuanto a facilidad a los puntos turísticos de referencia en Lisboa. * ¡Llame para concertar su visita! * ¡Llame para concertar su visita! (* Llamada a la red fija nacional) *La información proporcionada es meramente informativa, no vinculante, sin perjuicio de su consulta con el mediador.",,,
33344002,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/df/b4/c9/241119792.jpg,I1072,26,bj,415000.0,"{'price': {'amount': 415000.0, 'priceDropInfo': {'formerPrice': 430000.0, 'priceDropValue': 15000, 'priceDropPercentage': 3}}}",flat,sale,70.0,2,1,"rua Maria Pia, 423",Lisboa,Campo de Ourique,Prazeres - Maria Pia,pt,,38.7175662,-9.1720839,True,https://www.idealista.pt/imovel/33344002/,False,good,False,False,5929.0,{'typology': 'flat'},"{'subtitle': 'Campo de Ourique, Lisboa', 'title': 'Piso en rua Maria Pia, 423'}",False,False,False,False,False,False,"EMBAIXADA DA CASA | Este piso de 2 dormitorios, situado en el corazón de Lisboa, es único y acogedor y seguro que hará las delicias de los compradores más exigentes. Al entrar en este piso elegante y bien iluminado, será recibido por un espacio interior cuidadosamente diseñado para proporcionar el máximo confort y funcionalidad. La planta baja ofrece la comodidad de un fácil acceso a su nuevo hogar. Los acabados son de excelente calidad, al igual que todos los electrodomésticos integrados en la cocina con muebles lacados.  Los suelos de madera y los techos altos del salón confieren al espacio elegancia y confort, y los dormitorios se integran armoniosamente en el piso. En cuanto a las zonas comunes, este piso forma parte de un edificio noble renovado desde cero en 2020 con características modernas y funcionales. En los alrededores encontrarás todas las comodidades que necesitas en tu día a día, así como fácil desplazamiento en transporte público o en coche, con fácil acceso a la A5, al puente 25 de Abril y al centro de la ciudad.",,,
33343936,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/ef/3b/00/241117732.jpg,apa_510,44,4,299000.0,{'price': {'amount': 299000.0}},flat,sale,70.0,2,1,rua Mirante,Lisboa,São Vicente,São Vicente de Fora,pt,,38.7159931,-9.120451,False,https://www.idealista.pt/imovel/33343936/,False,good,False,False,4271.0,{'typology': 'flat'},"{'subtitle': 'São Vicente, Lisboa', 'title': 'Piso en rua Mirante'}",True,False,False,False,False,False,,,,
33339707,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/cc/34/28/240954079.jpg,T2-PSR-2480,8,3,259000.0,{'price': {'amount': 259000.0}},flat,sale,72.0,2,1,Boa Hora,Lisboa,Ajuda,Boa Hora,pt,,38.7027103,-9.1932219,False,https://www.idealista.pt/imovel/33339707/,False,good,False,,3597.0,{'typology': 'flat'},"{'subtitle': 'Ajuda, Lisboa', 'title': 'Piso'}",False,False,False,False,False,False,,,,
33342475,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/ee/56/04/241066624.jpg,,16,4,325000.0,{'price': {'amount': 325000.0}},flat,sale,71.0,1,1,rua Prista Monteiro,Lisboa,Carnide,Telheiras,pt,,38.7651437,-9.1809963,False,https://www.idealista.pt/imovel/33342475/,True,good,False,True,4577.0,{'typology': 'flat'},"{'subtitle': 'Carnide, Lisboa', 'title': 'Piso en rua Prista Monteiro'}",True,False,False,False,False,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
