propertyCode,thumbnail,externalReference,numPhotos,floor,price,priceInfo,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,parkingSpace,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,topPlus,neighborhood,highlight,newDevelopmentFinished
33359285,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/e5/b2/2a/241820596.jpg,XSPAPA_257,16,1,375000.0,{'price': {'amount': 375000.0}},flat,sale,58.0,2,1,rua Pedro Calmon,Lisboa,Alcântara,Alto de Santo Amaro,pt,38.7032477,-9.1833282,False,https://www.idealista.pt/imovel/33359285/,"Situado en la prestigiosa calle Pedro Calmon, este encantador apartamento de 2 dormitorios está siendo objeto de renovación, listo para ofrecer un ambiente verdaderamente cautivador a sus futuros habitantes. Su ubicación estratégica lo sitúa a poca distancia de puntos de interés clave. A solo unos pasos de la tranquila Embajada de Hungría, y a un corto paseo del deslumbrante Jardín Avelar Brotero, donde la naturaleza exuberante crea un ambiente sereno y relajante. Además, la proximidad con la vibrante Escuela Secundaria Rainha Dona Amélia, el dinámico Pabellón Deportivo de Ajuda, el prestigioso Hospital Egas Moniz y el concurrido Centro de Congresos de Lisboa añaden comodidad y variedad al día a día de los residentes. La renovación cuidadosa preservó el encanto original del apartamento, manteniendo el piso de madera clara, lo que confiere una sensación acogedora y confortable. La cocina fue equipada con electrodomésticos Bosch, garantizando no solo funcionalidad, sino también la promesa de experiencias gastronómicas únicas e inolvidables. Disfrute de una exposición solar fantástica, beneficiándose de la luz natural que baña el espacio a lo largo del día, gracias a la orientación Este/Oeste. La zona es conocida por su tranquilidad y por la presencia de edificios con trazos antiguos, añadiendo aún más encanto y autenticidad al entorno circundante. Esta es una invitación para vivir en un lugar donde la historia, el encanto y la comodidad se encuentran, creando un espacio verdaderamente especial para llamar hogar. ¡Reserve ya su visita y descubra este oasis urbano en la vibrante ciudad de Lisboa!",True,good,False,False,,6466.0,{'typology': 'flat'},"{'subtitle': 'Alcântara, Lisboa', 'title': 'Piso en rua Pedro Calmon'}",False,False,False,False,False,False,,,
33359214,https://img3.idealista.pt/blur/WEB_LISTING/90/id.pro.pt.image.master/0e/6d/fb/241819156.jpg,,31,4,460000.0,{'price': {'amount': 460000.0}},flat,sale,110.0,2,1,"avenida David Mourão-Ferreira, 53",Lisboa,Lumiar,Alto do Lumiar - Quinta das Conchas - Quinta do Lambert,pt,38.7781243,-9.1551545,True,https://www.idealista.pt/imovel/33359214/,"Encantador apartamento en venta en el Condominio do Lago, en Lumiar. Este inmueble ofrece mucha luz natural y una excelente orientación naciente-poniente. Con una sala amplia y dos habitaciones con armarios empotrados, este apartamento es perfecto para ser tu Casa Nueva o para inversión. Además, posee dos pasillos con armarios empotrados, trastero y plaza de aparcamiento. La ubicación es privilegiada, con un supermercado a solo 50 metros de distancia y a 250 metros del Colegio São João de Brito, de la Estación de Metro Lumiar y de muchos transportes. Ven a conocer este precioso apartamento. ¡Hasta luego! Superficie bruta de 110 m² y superficie útil de 15 m². Dispone de 2 habitaciones, 1 baño y armarios empotrados. También posee trastero y está de segunda mano, pero en buen estado. Fue construido en 2018 y posee ascensor. La orientación solar es Este y Oeste, garantizando una iluminación agradable a lo largo del día. La plaza de garaje está incluida en el precio. Clase energética B.",False,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",4182.0,{'typology': 'flat'},"{'subtitle': 'Lumiar, Lisboa', 'title': 'Piso en avenida David Mourão-Ferreira, 53'}",True,False,False,False,False,False,,,
33359251,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/e4/93/1c/241818960.jpg,SG_21000140,19,2,550000.0,{'price': {'amount': 550000.0}},flat,sale,80.0,1,2,rua da Boavista,Lisboa,Misericórdia,Santa Catarina,pt,38.7106943,-9.1467367,False,https://www.idealista.pt/imovel/33359251/,,False,good,False,True,,6875.0,{'typology': 'flat'},"{'subtitle': 'Misericórdia, Lisboa', 'title': 'Piso en rua da Boavista'}",True,False,False,False,False,False,,,
33359173,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/65/1f/69/241817048.jpg,120801318-18,15,bj,525000.0,{'price': {'amount': 525000.0}},flat,sale,105.0,3,2,rua Ricardo Espírito Santo,Lisboa,Estrela,Lapa,pt,38.7079781,-9.1639995,False,https://www.idealista.pt/imovel/33359173/,"Excelente apartamento de 3 dormitorios en una zona privilegiada de Lapa para reformar. Apartamento con 3 dormitorios, 2 baños, salón y comedor. Apartamento con patio en la parte trasera del edificio Situado en una zona tranquila, privilegiada y cerca de varias embajadas y jardines Junto a la Avenida Infante Santo con todo tipo de comercios y servicios y varias paradas de autobús. Excelente para vivienda propia o inversión.",False,renew,False,True,,5000.0,{'typology': 'flat'},"{'subtitle': 'Estrela, Lisboa', 'title': 'Piso en rua Ricardo Espírito Santo'}",False,False,False,False,False,False,,,
33359175,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/21/6f/3c/241817141.jpg,INDV_53_Top Floor Alfama | Vista Az,17,,785000.0,{'price': {'amount': 785000.0}},flat,sale,125.0,2,2,Alfama - Sé,Lisboa,Santa Maria Maior,Alfama - Sé,pt,38.7092154,-9.1333369,False,https://www.idealista.pt/imovel/33359175/,,False,good,False,False,,6280.0,{'typology': 'flat'},"{'subtitle': 'Santa Maria Maior, Lisboa', 'title': 'Piso'}",False,False,False,False,False,False,,,
33359130,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/ae/36/ee/241815375.jpg,APA_9712,20,2,675000.0,{'price': {'amount': 675000.0}},flat,sale,129.0,2,1,Castelo - Mouraria,Lisboa,Santa Maria Maior,Castelo - Mouraria,pt,38.7123006,-9.1330827,False,https://www.idealista.pt/imovel/33359130/,,False,good,False,True,,5233.0,{'typology': 'flat'},"{'subtitle': 'Santa Maria Maior, Lisboa', 'title': 'Piso'}",True,False,False,False,False,False,,,
33359031,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/de/e2/34/241810429.jpg,MJU9867,18,3,217500.0,{'price': {'amount': 217500.0}},flat,sale,85.0,3,1,Marvila,Lisboa,Marvila,,pt,38.7476583,-9.1135716,False,https://www.idealista.pt/imovel/33359031/,,False,good,False,True,,2559.0,{'typology': 'flat'},"{'subtitle': 'Marvila, Lisboa', 'title': 'Piso'}",False,False,False,False,False,False,,,
33358861,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/3a/3b/eb/241807147.jpg,011240045,8,,250000.0,{'price': {'amount': 250000.0}},flat,sale,37.0,1,1,Alto de Santo Amaro,Lisboa,Alcântara,Alto de Santo Amaro,pt,38.7047466,-9.1838024,False,https://www.idealista.pt/imovel/33358861/,,True,good,False,,,6757.0,{'typology': 'flat'},"{'subtitle': 'Alcântara, Lisboa', 'title': 'Piso'}",False,False,False,False,False,False,,,
33358736,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/ae/c5/41/241804504.jpg,120991437-166,24,2,498000.0,{'price': {'amount': 498000.0}},flat,sale,88.0,3,2,avenida João XXI,Lisboa,Areeiro,Av. de Roma - Campo Pequeno,pt,38.7418944,-9.1406043,False,https://www.idealista.pt/imovel/33358736/,"Errata - Apertura de Propuestas y presentación al propietario: 22/04/2024 a las 12:00 en el lugar: Agencia Remax Latina II - Av. Casal Ribeiro 12 B. Apartamento T2+1, remodelado y con una excelente ubicación, en la Avenida João XXI frente al edificio central de la Caixa Geral Depósitos, y en la zona de influencia del Liceo Filipa de Lencastre. Situado en el 2º piso de este edificio, con ascensor, goza de una buena exposición solar, pues tiene un balcón orientado al sur. Está compuesto por 2 habitaciones, siendo que, una de ellas por su dimensión, tiene un área de escritorio, o se podría crear en esa zona otra habitación (interior). La remodelación interior del apartamento, fue cuidadosamente estudiada para convertir el espacio social, del salón y de la cocina en un elegante y agradable espacio de convivencia entre familia y amigos La cocina está equipada con frigorífico, placa de inducción, horno, termo acumulador, campana extractora, lavavajillas y lavadora, haciendo que el espacio social sea muy agradable, hasta porque dispone de grandes ventanas, lo que le confiere mucha luz. En la zona social hay dos baños Esta es una ubicación ""premium"", entre la avenida de Roma y el Campo Pequeno con una gran variedad de establecimientos comerciales y servicios a la puerta de casa, como por ejemplo: supermercados, restaurantes, pastelerías, centros comerciales, gimnasio, farmacia, etc. Este apartamento combina el encanto de un edificio antiguo, con la comodidad de la cuidada renovación y la centralidad de su ubicación.",False,good,False,True,,5659.0,{'typology': 'flat'},"{'subtitle': 'Areeiro, Lisboa', 'title': 'Piso en avenida João Xxi'}",True,False,False,False,False,False,,,
33272065,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/b9/6d/bc/238370089.jpg,VAT-215758,14,,595500.0,{'price': {'amount': 595500.0}},chalet,sale,48.0,6,3,Alto da Ajuda,Lisboa,Ajuda,Alto da Ajuda,pt,38.7073615,-9.2017263,False,https://www.idealista.pt/imovel/33272065/,"Contiguas al Polo Universitario de Ajuda, se encuentran estas dos viviendas de varias plantas reformadas, disponibles para venta colectiva. Estas residencias gemelas están interconectadas, creando una experiencia de vivienda única y perfecta. Cuentan con un total de 9 habitaciones, 3 baños completos con cabinas de ducha, lavabos y sanitarios, además de una cocina equipada, espacios comunes, como lavadero y una amplia terraza. El espacio de la cocina cuenta con refrigerador estilo americano, dos refrigeradores combinados, varios microondas, estufa, horno, calentador de agua, además de máquinas de lavar ropa y vajilla. Cada habitación amueblada incluye una cama, armario y escritorio, con muebles adicionales y estanterías que mejoran los espacios compartidos con una terraza sustancial que sirve como un refugio recreativo. Todas las 9 habitaciones están arrendadas, lo que permite una tasa YIELD superior al 7,5%.",False,good,False,,,12406.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Ajuda, Lisboa', 'title': 'Casa independiente'}",False,False,False,False,False,False,,,
33358744,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/75/6d/4e/243049647.jpg,279240070,25,5,350000.0,{'price': {'amount': 350000.0}},flat,sale,71.0,2,1,rua da Senhora do Monte,Lisboa,São Vicente,Graça,pt,38.7203112,-9.1322955,False,https://www.idealista.pt/imovel/33358744/,"Ubicado en la pintoresca e histórica zona de la Gracia, en Lisboa, este apartamento de 2 dormitorios ofrece una vista impresionante y panorámica de la ciudad y el río Tajo. Con una ubicación privilegiada, sus habitantes podrán disfrutar de un paisaje único, donde la ciudad se extiende hasta el horizonte y el río serpentea a lo largo del paisaje urbano. Este tranquilo apartamento dispone de un espacioso baño con dos lavabos y una bañera, ideal para relajarse al final de un día agitado en la ciudad. La cocina, también espaciosa, ofrece todas las comodidades necesarias para preparar deliciosas comidas. Con dos ascensores disponibles, el acceso al apartamento es fácil y conveniente. Ideal tanto para alquiler como para inversión, este espacio ofrece excelentes condiciones y una excelente exposición solar, garantizando un ambiente confortable y acogedor en cualquier época del año. Además, su ubicación privilegiada permite el acceso fácil y rápido a todo tipo de comercio, restaurantes y transporte público, convirtiéndolo en una elección perfecta para quien busca una vida urbana vibrante y llena de comodidades. No pierda la oportunidad de vivir en una de las zonas con más encanto de Lisboa, con todas las ventajas que esta ciudad tiene para ofrecer.",False,good,False,True,,4930.0,{'typology': 'flat'},"{'subtitle': 'São Vicente, Lisboa', 'title': 'Piso en rua da Senhora do Monte'}",True,False,True,False,False,False,,,
33358433,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/be/13/92/241794128.jpg,CC-010240184,58,st,290000.0,{'price': {'amount': 290000.0}},flat,sale,50.0,1,1,rua General Taborda,Lisboa,Campolide,Centro,pt,38.7291657,-9.1618089,False,https://www.idealista.pt/imovel/33358433/,,True,good,False,False,,5800.0,{'typology': 'flat'},"{'subtitle': 'Campolide, Lisboa', 'title': 'Piso en rua General Taborda'}",False,False,False,False,False,False,,,
33358475,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/39/00/b1/241845350.jpg,123441151-115,25,1,215000.0,{'price': {'amount': 215000.0}},studio,sale,40.0,0,1,rua do Benformoso,Lisboa,Santa Maria Maior,Castelo - Mouraria,pt,38.7181794,-9.1337704,False,https://www.idealista.pt/imovel/33358475/,"Estudio con 40m2 de área bruta privativa y 10m2 de terraza. Aunque sea un estudio, el apartamento tiene la zona del dormitorio resguardada de la sala. El acceso al patio, de uso exclusivo de la fracción, se hace directamente por la zona de estar y cocina. El estudio se vende equipado con todos los electrodomésticos y aire acondicionado. La licencia de utilización ya está disponible, por lo que el apartamento está listo para escriturar. Constituye una óptima alternativa de inversión, ya que, en una perspectiva de arrendamiento, proporciona tasas de retorno muy elevadas. El edificio ""O Independente"" corresponde a una rehabilitación total de dos edificios clasificados, de finales del siglo XVIII. El proyecto de arquitectura mantuvo la traza original de la edificación, y optó por la apertura de una zona de circulación exterior a tardoz, privilegiando aún zonas de terrazas exclusivas para la mayoría de las fracciones. Todas estas opciones añadieron luminosidad a los apartamentos y una interesante dinámica de circulación y acceso a los apartamentos. Situado justo al pie del Largo do Intendente, una zona que se ha beneficiado de un notorio proceso de rehabilitación urbana. La proximidad del metro y el hecho de estar a 5m a pie de la Baixa de Lisboa, confieren a esta zona una enorme centralidad.",True,good,False,False,,5375.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'Santa Maria Maior, Lisboa', 'title': 'T0 en rua do Benformoso'}",True,False,False,False,False,False,,,
33358643,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/86/bf/5e/241799712.jpg,APA_773,36,2,472000.0,{'price': {'amount': 472000.0}},flat,sale,86.0,2,2,rua da Praia de Pedrouços,Lisboa,Belém,Pedrouços,pt,38.6940458,-9.2196103,False,https://www.idealista.pt/imovel/33358643/,,False,good,False,False,,5488.0,{'typology': 'flat'},"{'subtitle': 'Belém, Lisboa', 'title': 'Piso en rua da Praia de Pedrouços'}",False,False,False,False,False,False,,,
33358567,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/98/62/ea/241797346.jpg,0484,28,4,299000.0,{'price': {'amount': 299000.0}},flat,sale,60.0,2,1,São Vicente de Fora,Lisboa,São Vicente,São Vicente de Fora,pt,38.715894,-9.1214628,False,https://www.idealista.pt/imovel/33358567/,,False,good,False,False,,4983.0,{'typology': 'flat'},"{'subtitle': 'São Vicente, Lisboa', 'title': 'Piso'}",False,False,False,False,False,False,,,
33358529,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/16/5a/3c/241796930.jpg,193847665,39,bj,593000.0,{'price': {'amount': 593000.0}},duplex,sale,103.0,2,2,rua do Benformoso s/n,Lisboa,Santa Maria Maior,Rossio - Martim Moniz,pt,38.7185855,-9.1350187,True,https://www.idealista.pt/imovel/33358529/,,True,good,False,False,,5757.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Santa Maria Maior, Lisboa', 'title': 'Dúplex en rua do Benformoso s/n'}",True,False,False,False,False,False,,{'groupDescription': 'Top'},
33357624,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/dc/0a/58/241765140.jpg,120612248-15,15,2,350000.0,{'price': {'amount': 350000.0}},flat,sale,58.0,1,1,rua Passos Manuel,Lisboa,Arroios,São Jorge de Arroios,pt,38.7323512,-9.1381534,False,https://www.idealista.pt/imovel/33357624/,,False,good,False,True,,6034.0,{'typology': 'flat'},"{'subtitle': 'Estefânia, Lisboa', 'title': 'Piso en rua Passos Manuel'}",False,False,False,False,False,False,Estefânia,,
33358287,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/35/f6/01/241787982.jpg,124151195-8,41,bj,435000.0,{'price': {'amount': 435000.0}},flat,sale,100.0,2,2,Calçada da Tapada,Lisboa,Alcântara,Alto de Santo Amaro,pt,38.7038579,-9.1826075,False,https://www.idealista.pt/imovel/33358287/,"APARTAMENTO DE 2 DORMITORIOS | REMODELADO | ESTILO ANTIGUO | 2 BAÑOS | 101 M2 DE SUPERFICIE BRUTA | EQUIPADO Excelente apartamento de 2 dormitorios ubicado en el corazón de Alcántara, con excelentes áreas, completamente remodelado con materiales de alta calidad. Cuenta con dos dormitorios, una sala, una cocina semi-equipada y dos baños. EL APARTAMENTO - COCINA equipada con horno, estufa, campana extractora y calentador de agua. - SALA común con área amplia (22.9 M2), división entre zona de estar y comedor, preinstalación de A/C y acceso directo a la cocina. Combina detalles modernos con estilo antiguo. - DORMITORIO con área amplia (25.36 M2), que combina detalles modernos con estilo antiguo. - DORMITORIO con área amplia (13.36 M2), que combina detalles modernos con estilo antiguo. Ubicación privilegiada en una zona histórica, en los alrededores podrá encontrar todo tipo de comercio local y grandes superficies, servicios, escuelas, red de transporte público y fáciles accesos por carretera a las principales vías. ¡NO SEA UNO MÁS, SEA EXCLUSIVO!",True,good,False,False,,4350.0,{'typology': 'flat'},"{'subtitle': 'Alcântara, Lisboa', 'title': 'Piso en Calçada da Tapada'}",True,False,False,False,False,False,,,
33358518,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/76/7f/12/241796576.jpg,V0474LI,22,2,1690000.0,{'price': {'amount': 1690000.0}},flat,sale,175.0,4,4,avenida 24 de Julho,Lisboa,Estrela,Lapa,pt,38.7018458,-9.1650836,False,https://www.idealista.pt/imovel/33358518/,"4 dormitorios | 4 suites | 175m2 | vista al río | piscina | garaje | Estrela Excelente piso con mucha luz, vistas al río, en un edificio moderno con muchas comodidades. La tipología de 4 suites, muy práctica, también ofrece un salón de buen tamaño con chimenea de gas, cocina independiente, aseo de invitados, 2 puertas de acceso y balcón. La propiedad, en excelentes condiciones, está equipada con A / C, excelentes acabados y un montón de almacenamiento. Esta propiedad incluye una plaza de aparcamiento y trastero. El condominio del edificio, con sólo 4 propietarios, también ofrece una piscina con agradable espacio para tomar el sol en la azotea del edificio, un gimnasio y la tranquilidad de tener un residente por casa en uno de los cuatro pisos. Situado en el paseo marítimo, la nueva zona ‘trendy’ de Lisboa, cerca de varios tipos de comercio y servicios, restaurantes, farmacias y transporte público. Cerca del transporte público, con tiendas de barrio a poca distancia, permite disfrutar de deportes al aire libre, navegar o aprovechar la proximidad del río. A 3 minutos en coche del Hospital CUF Tejo, del Puente 25 de Abril, del Museo Nacional de Arte Antiguo y a 20 minutos del Aeropuerto de Lisboa.",False,good,False,True,,9657.0,{'typology': 'flat'},"{'subtitle': 'Estrela, Lisboa', 'title': 'Piso en avenida 24 de Julho'}",True,False,False,False,False,False,,,
33358490,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/98/96/52/241795824.jpg,APA_321,25,bj,510000.0,{'price': {'amount': 510000.0}},flat,sale,91.0,1,2,Príncipe Real - São Bento,Lisboa,Misericórdia,Príncipe Real - São Bento,pt,38.7130103,-9.1529448,False,https://www.idealista.pt/imovel/33358490/,,False,good,False,False,,5604.0,{'typology': 'flat'},"{'subtitle': 'Misericórdia, Lisboa', 'title': 'Piso'}",False,False,False,False,False,False,,,
33358374,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/ca/36/3a/241793299.jpg,APA_348,17,4,495000.0,{'price': {'amount': 495000.0}},flat,sale,86.0,2,1,Santa Catarina,Lisboa,Misericórdia,Santa Catarina,pt,38.7119833,-9.1499339,False,https://www.idealista.pt/imovel/33358374/,,False,good,False,False,,5756.0,{'typology': 'flat'},"{'subtitle': 'Misericórdia, Lisboa', 'title': 'Piso'}",False,False,False,False,False,False,,,
33358431,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/a4/bd/64/241846356.jpg,123441151-114,25,1,260000.0,{'price': {'amount': 260000.0}},studio,sale,49.0,0,1,rua do Benformoso,Lisboa,Santa Maria Maior,Castelo - Mouraria,pt,38.7198342,-9.1333707,False,https://www.idealista.pt/imovel/33358431/,"Estudio con 49m2 de área bruta privativa y 12m2 de terraza, con una zona de dormitorio separada de la sala, funcionando así como un T1. El apartamento tiene 2 frentes: siendo la zona de la sala y cocina orientada hacia la calle y la zona del dormitorio con acceso a la terraza. Se vende equipado con todos los electrodomésticos y aire acondicionado. La Licencia de Utilización ya está disponible, por lo que el apartamento está listo para escriturar. Constituye una óptima alternativa de inversión, ya que, en una perspectiva de arrendamiento, proporciona tasas de retorno muy elevadas. El edificio ""O Independente"" corresponde a una rehabilitación total de dos edificios clasificados, de finales del siglo XVIII. El proyecto de arquitectura mantuvo la traza original de la edificación, y optó por la apertura de una zona de circulación exterior a tardoz, privilegiando aún zonas de terrazas exclusivas para la mayoría de las fracciones. Todas estas opciones añadieron luminosidad a los apartamentos y una interesante dinámica de circulación y acceso a los apartamentos. Situado justo al pie del Largo do Intendente, una zona que se ha beneficiado de un notorio proceso de rehabilitación urbana. La proximidad del metro y el hecho de estar a 5m a pie de la Baixa de Lisboa, confieren a esta zona una enorme centralidad.",True,good,False,False,,5306.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'Santa Maria Maior, Lisboa', 'title': 'T0 en rua do Benformoso'}",False,False,False,False,False,False,,,
32458574,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/d8/ce/98/241826699.jpg,89985,28,4,180000.0,"{'price': {'amount': 180000.0, 'priceDropInfo': {'formerPrice': 190000.0, 'priceDropValue': 10000, 'priceDropPercentage': 5}}}",flat,sale,35.0,1,1,Santa Apolónia - Cruz da Pedra,Lisboa,Penha de França,Santa Apolónia - Cruz da Pedra,pt,38.7201419,-9.1178262,False,https://www.idealista.pt/imovel/32458574/,ref: 89985.,True,good,False,,,5143.0,{'typology': 'flat'},"{'subtitle': 'Penha de França, Lisboa', 'title': 'Piso'}",False,False,False,False,False,False,,,
33358368,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/9d/f8/8e/241791130.jpg,A154400,20,1,300000.0,"{'price': {'amount': 300000.0, 'priceDropInfo': {'formerPrice': 320000.0, 'priceDropValue': 20000, 'priceDropPercentage': 6}}}",flat,sale,66.0,2,1,rua Doutor Figueiredo,Lisboa,Benfica,Portas de Benfica - Mercado de Benfica,pt,38.7526967,-9.2078997,False,https://www.idealista.pt/imovel/33358368/,,True,good,False,False,,4545.0,{'typology': 'flat'},"{'subtitle': 'Benfica, Lisboa', 'title': 'Piso en rua Doutor Figueiredo'}",True,False,False,False,False,False,,,
33326065,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/cb/71/63/240541377.jpg,HFRT-INFANTE-M,17,3,780000.0,{'price': {'amount': 780000.0}},flat,sale,116.0,2,3,Prazeres,Lisboa,Estrela,Prazeres,pt,38.7087708,-9.1692921,False,https://www.idealista.pt/imovel/33326065/,,True,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",6724.0,{'typology': 'flat'},"{'subtitle': 'Estrela, Lisboa', 'title': 'Piso'}",True,False,False,False,False,False,,,
33358078,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/84/3e/c7/241783049.jpg,41094,44,3,450000.0,{'price': {'amount': 450000.0}},flat,sale,80.0,2,2,avenida Rainha Dona Leonor,Lisboa,Lumiar,Centro,pt,38.7658155,-9.1626276,False,https://www.idealista.pt/imovel/33358078/,"Apartamento T2 El inmueble será totalmente remodelado, con materiales de excelencia y alta calidad Compuesto por: - 1 Habitación con armario empotrado -1 suite - 1 aseo - Cocina totalmente equipada - Salón y cocina en espacio abierto - Balcón Persianas eléctricas Preinstalación de aire acondicionado Descubra el encanto y la diversidad de la zona de Lumiar, en Lisboa Situada en una de las áreas más tradicionales e históricas de la ciudad, Lumiar ofrece una mezcla única de cultura, ocio y naturaleza. Visite el jardín de la Quinta das Conchas, el Palacio de Monteiro-Mor o el Museo del Traje, y enamórese de la belleza de estos lugares. Además, disfrute de las diversas opciones gastronómicas que la zona de Lumiar tiene para ofrecer. Pruebe platos típicos de la cocina portuguesa en restaurantes acogedores y auténticos. No pierda la oportunidad de visitar Lumiar y disfrutar de todos sus atractivos. Venga a descubrir este barrio encantador y viva momentos inolvidables en Lisboa. Principales accesos por carretera desde Lumiar; - Eje Norte-Sur: Acceso por la Avenida Padre Cruz, siguiendo por la Avenida Santos e Castro hasta llegar a la entrada de la autopista A1. - CRIL (Circular Regional Interior de Lisboa): Acceso por la Avenida Santos e Castro, siguiendo hacia el sur hasta llegar a la entrada de la CRIL que permite la conexión a varias autopistas. - Segunda Circular: Acceso por la Avenida Santos e Castro, siguiendo hacia el sur hasta llegar a la entrada de la Segunda Circular que permite la conexión a varias zonas de la ciudad de Lisboa y a las principales autopistas. - Autopista A8: Acceso por la Avenida Infante Dom Henrique, siguiendo hacia el norte hasta llegar a la entrada de la autopista A8 que une Lisboa con Torres Vedras y Leiria. - Autopista A9 (Crel): Acceso por la Avenida Santos e Castro, siguiendo hacia el norte hasta llegar a la entrada de la autopista A9 que rodea la zona metropolitana de Lisboa. Hable con nosotros, Funnyhouse, su inmobiliaria de confianza * Las fotos modelo son meramente indicativas, el producto final puede variar.",False,good,False,True,,5625.0,{'typology': 'flat'},"{'subtitle': 'Lumiar, Lisboa', 'title': 'Piso en avenida Rainha Dona Leonor'}",True,False,False,False,False,False,,,
33358165,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/75/fa/ca/241785294.jpg,A3.0424.023RR,19,bj,349900.0,{'price': {'amount': 349900.0}},flat,sale,78.0,2,2,rua António Nobre,Lisboa,São Domingos de Benfica,Estrada de Benfica,pt,38.7471345,-9.1770306,False,https://www.idealista.pt/imovel/33358165/,,False,good,False,False,,4486.0,{'typology': 'flat'},"{'subtitle': 'São Domingos de Benfica, Lisboa', 'title': 'Piso en rua António Nobre'}",False,False,False,False,False,False,,,
33358109,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/be/bb/0c/241784186.jpg,380240025,13,8,420000.0,"{'price': {'amount': 420000.0, 'priceDropInfo': {'formerPrice': 440000.0, 'priceDropValue': 20000, 'priceDropPercentage': 5}}}",flat,sale,62.0,2,1,avenida Columbano Bordalo Pinheiro,Lisboa,Campolide,Praça de Espanha - Sete Rios,pt,38.7369773,-9.1661523,False,https://www.idealista.pt/imovel/33358109/,,True,good,False,True,,6774.0,{'typology': 'flat'},"{'subtitle': 'Campolide, Lisboa', 'title': 'Piso en avenida Columbano Bordalo Pinheiro'}",False,False,False,False,False,False,,,
